Año,Delito,id_dep,Departamento,Total delitos,Ratio
2014,HOMICIDIO,15,SALTO,2,1.4684826902602885
2014,HOMICIDIO,16,SAN JOSE,5,4.176481397951854
2014,HOMICIDIO,18,TACUAREMBO,6,6.248958506915514
2014,HOMICIDIO,19,TREINTA Y TRES,2,4.1924326590504135
2015,HOMICIDIO,2,ARTIGAS,4,5.162089613875697
2015,HOMICIDIO,3,CANELONES,27,4.433788754598003
2015,HOMICIDIO,999,Centros Carcelarios,9,
2015,HOMICIDIO,4,CERRO LARGO,5,5.493237824238363
2015,HOMICIDIO,5,COLONIA,3,2.209179878789664
2015,HOMICIDIO,6,DURAZNO,1,1.6126431220770843
2015,HOMICIDIO,8,FLORIDA,4,5.687958591661452
2015,HOMICIDIO,9,LAVALLEJA,5,8.449799739746167
2015,HOMICIDIO,10,MALDONADO,15,7.043774711909614
2015,HOMICIDIO,1,MONTEVIDEO,173,13.277562454430331
2015,HOMICIDIO,11,PAYSANDU,3,2.46228598630969
2015,HOMICIDIO,12,RIO NEGRO,1,1.7440440894345808
2015,HOMICIDIO,13,RIVERA,5,4.574607269965874
2015,HOMICIDIO,14,ROCHA,9,11.15103456820716
2015,HOMICIDIO,15,SALTO,8,5.873930761041154
2015,HOMICIDIO,16,SAN JOSE,4,3.3411851183614827
2015,HOMICIDIO,17,SORIANO,1,1.1949715596768797
2015,HOMICIDIO,18,TACUAREMBO,11,11.456423929345108
2015,HOMICIDIO,19,TREINTA Y TRES,5,10.481081647626034
2016,HOMICIDIO,2,ARTIGAS,1,1.2905224034689242
2016,HOMICIDIO,3,CANELONES,28,4.598003152916448
2016,HOMICIDIO,999,Centros Carcelarios,16,
2016,HOMICIDIO,4,CERRO LARGO,2,2.197295129695345
2016,HOMICIDIO,5,COLONIA,4,2.945573171719552
2016,HOMICIDIO,6,DURAZNO,3,4.837929366231253
2016,HOMICIDIO,7,FLORES,1,3.8064786266225115
2016,HOMICIDIO,8,FLORIDA,1,1.421989647915363
2016,HOMICIDIO,9,LAVALLEJA,1,1.6899599479492335
2016,HOMICIDIO,10,MALDONADO,13,6.104604750321666
2016,HOMICIDIO,1,MONTEVIDEO,147,11.282090640469704
2016,HOMICIDIO,11,PAYSANDU,7,5.745333968055943
2016,HOMICIDIO,12,RIO NEGRO,2,3.4880881788691616
2016,HOMICIDIO,13,RIVERA,8,7.319371631945398
2016,HOMICIDIO,14,ROCHA,6,7.434023045471441
2016,HOMICIDIO,15,SALTO,9,6.608172106171299
2016,HOMICIDIO,16,SAN JOSE,7,5.8470739571325945
2016,HOMICIDIO,17,SORIANO,4,4.779886238707519
2016,HOMICIDIO,18,TACUAREMBO,5,5.207465422429595
2016,HOMICIDIO,19,TREINTA Y TRES,3,6.288648988575621
2017,HOMICIDIO,2,ARTIGAS,3,3.871567210406772
2017,HOMICIDIO,3,CANELONES,27,4.433788754598003
2017,HOMICIDIO,999,Centros Carcelarios,18,
2017,HOMICIDIO,4,CERRO LARGO,5,5.493237824238363
2017,HOMICIDIO,5,COLONIA,2,1.472786585859776
2017,HOMICIDIO,6,DURAZNO,2,3.2252862441541685
2017,HOMICIDIO,7,FLORES,3,11.419435879867534
2017,HOMICIDIO,8,FLORIDA,3,4.265968943746089
2017,HOMICIDIO,10,MALDONADO,17,7.982944673497563
2017,HOMICIDIO,1,MONTEVIDEO,160,12.279826547450018
2017,HOMICIDIO,11,PAYSANDU,7,5.745333968055943
2017,HOMICIDIO,12,RIO NEGRO,2,3.4880881788691616
2017,HOMICIDIO,13,RIVERA,14,12.808900355904445
2017,HOMICIDIO,14,ROCHA,8,9.912030727295255
2017,HOMICIDIO,15,SALTO,2,1.4684826902602885
2017,HOMICIDIO,16,SAN JOSE,6,5.0117776775422245
2017,HOMICIDIO,17,SORIANO,2,2.3899431193537595
2017,HOMICIDIO,18,TACUAREMBO,3,3.124479253457757
2017,HOMICIDIO,19,TREINTA Y TRES,1,2.0962163295252068
2018,HOMICIDIO,2,ARTIGAS,2,2.5810448069378484
2018,HOMICIDIO,3,CANELONES,52,8.539148712559118
2018,HOMICIDIO,999,Centros Carcelarios,19,
2018,HOMICIDIO,4,CERRO LARGO,10,10.986475648476725
2018,HOMICIDIO,5,COLONIA,6,4.418359757579328
2018,HOMICIDIO,6,DURAZNO,4,6.450572488308337
2018,HOMICIDIO,8,FLORIDA,5,7.109948239576816
2018,HOMICIDIO,9,LAVALLEJA,5,8.449799739746167
2018,HOMICIDIO,10,MALDONADO,22,10.330869577467436
2018,HOMICIDIO,1,MONTEVIDEO,224,17.191757166430023
2018,HOMICIDIO,11,PAYSANDU,7,5.745333968055943
2018,HOMICIDIO,12,RIO NEGRO,2,3.4880881788691616
2018,HOMICIDIO,13,RIVERA,16,14.638743263890795
2018,HOMICIDIO,14,ROCHA,9,11.15103456820716
2018,HOMICIDIO,15,SALTO,12,8.81089614156173
2018,HOMICIDIO,16,SAN JOSE,6,5.0117776775422245
2018,HOMICIDIO,17,SORIANO,4,4.779886238707519
2018,HOMICIDIO,18,TACUAREMBO,9,9.373437760373271
2018,HOMICIDIO,19,TREINTA Y TRES,6,12.577297977151241
2019,HOMICIDIO,2,ARTIGAS,11,14.195746438158167
2019,HOMICIDIO,3,CANELONES,39,6.404361534419338
2019,HOMICIDIO,999,Centros Carcelarios,20,
2019,HOMICIDIO,4,CERRO LARGO,6,6.591885389086035
2019,HOMICIDIO,5,COLONIA,3,2.209179878789664
2019,HOMICIDIO,6,DURAZNO,5,8.063215610385422
2019,HOMICIDIO,7,FLORES,1,3.8064786266225115
2019,HOMICIDIO,8,FLORIDA,5,7.109948239576816
2019,HOMICIDIO,9,LAVALLEJA,4,6.759839791796934
2019,HOMICIDIO,10,MALDONADO,22,10.330869577467436
2019,HOMICIDIO,1,MONTEVIDEO,217,16.654514754979086
2019,HOMICIDIO,11,PAYSANDU,8,6.566095963492506
2019,HOMICIDIO,12,RIO NEGRO,2,3.4880881788691616
2019,HOMICIDIO,13,RIVERA,7,6.4044501779522225
2019,HOMICIDIO,14,ROCHA,10,12.390038409119068
2019,HOMICIDIO,15,SALTO,6,4.405448070780865
2019,HOMICIDIO,16,SAN JOSE,10,8.352962795903707
2019,HOMICIDIO,17,SORIANO,5,5.974857798384399
2019,HOMICIDIO,18,TACUAREMBO,8,8.331944675887353
2019,HOMICIDIO,19,TREINTA Y TRES,5,10.481081647626034
2020,HOMICIDIO,2,ARTIGAS,7,9.03365682428247
2020,HOMICIDIO,3,CANELONES,44,7.225433526011561
2020,HOMICIDIO,999,Centros Carcelarios,18,
2020,HOMICIDIO,4,CERRO LARGO,2,2.197295129695345
2020,HOMICIDIO,5,COLONIA,3,2.209179878789664
2020,HOMICIDIO,6,DURAZNO,3,4.837929366231253
2020,HOMICIDIO,8,FLORIDA,4,5.687958591661452
2020,HOMICIDIO,9,LAVALLEJA,4,6.759839791796934
2020,HOMICIDIO,10,MALDONADO,24,11.270039539055382
2020,HOMICIDIO,1,MONTEVIDEO,172,13.200813538508768
2020,HOMICIDIO,11,PAYSANDU,8,6.566095963492506
2020,HOMICIDIO,12,RIO NEGRO,1,1.7440440894345808
2020,HOMICIDIO,13,RIVERA,16,14.638743263890795
2020,HOMICIDIO,14,ROCHA,8,9.912030727295255
2020,HOMICIDIO,15,SALTO,10,7.342413451301442
2020,HOMICIDIO,16,SAN JOSE,11,9.188259075494077
2020,HOMICIDIO,17,SORIANO,1,1.1949715596768797
2020,HOMICIDIO,18,TACUAREMBO,4,4.165972337943677
2020,HOMICIDIO,19,TREINTA Y TRES,1,2.0962163295252068
2021,HOMICIDIO,2,ARTIGAS,6,7.743134420813544
2021,HOMICIDIO,3,CANELONES,39,6.404361534419338
2021,HOMICIDIO,999,Centros Carcelarios,20,
2021,HOMICIDIO,4,CERRO LARGO,3,3.2959426945430175
2021,HOMICIDIO,9,LAVALLEJA,2,3.379919895898467
2021,HOMICIDIO,10,MALDONADO,15,7.043774711909614
2021,HOMICIDIO,1,MONTEVIDEO,174,13.354311370351896
2021,HOMICIDIO,11,PAYSANDU,8,6.566095963492506
2021,HOMICIDIO,12,RIO NEGRO,2,3.4880881788691616
2021,HOMICIDIO,13,RIVERA,17,15.553664717883969
2021,HOMICIDIO,14,ROCHA,4,4.956015363647627
2021,HOMICIDIO,15,SALTO,3,2.2027240353904327
2021,HOMICIDIO,16,SAN JOSE,6,5.0117776775422245
2021,HOMICIDIO,17,SORIANO,1,1.1949715596768797
2021,HOMICIDIO,18,TACUAREMBO,4,4.165972337943677
2021,HOMICIDIO,19,TREINTA Y TRES,2,4.1924326590504135
2022,HOMICIDIO,2,ARTIGAS,8,10.324179227751394
2022,HOMICIDIO,3,CANELONES,56,9.196006305832896
2022,HOMICIDIO,999,Centros Carcelarios,13,
2022,HOMICIDIO,4,CERRO LARGO,4,4.39459025939069
2022,HOMICIDIO,5,COLONIA,3,2.209179878789664
2022,HOMICIDIO,6,DURAZNO,3,4.837929366231253
2022,HOMICIDIO,7,FLORES,2,7.612957253245023
2022,HOMICIDIO,8,FLORIDA,4,5.687958591661452
2022,HOMICIDIO,9,LAVALLEJA,6,10.139759687695403
2022,HOMICIDIO,10,MALDONADO,12,5.635019769527691
2022,HOMICIDIO,1,MONTEVIDEO,216,16.577765839057523
2022,HOMICIDIO,11,PAYSANDU,4,3.283047981746253
2022,HOMICIDIO,13,RIVERA,18,16.468586171877146
2022,HOMICIDIO,14,ROCHA,8,9.912030727295255
2022,HOMICIDIO,15,SALTO,9,6.608172106171299
2022,HOMICIDIO,16,SAN JOSE,9,7.517666516313337
2022,HOMICIDIO,17,SORIANO,2,2.3899431193537595
2022,HOMICIDIO,18,TACUAREMBO,4,4.165972337943677
2022,HOMICIDIO,19,TREINTA Y TRES,2,4.1924326590504135
2023,HOMICIDIO,2,ARTIGAS,7,9.03365682428247
2023,HOMICIDIO,3,CANELONES,45,7.3896479243300055
2023,HOMICIDIO,999,Centros Carcelarios,19,
2023,HOMICIDIO,4,CERRO LARGO,2,2.197295129695345
2023,HOMICIDIO,5,COLONIA,9,6.627539636368992
2023,HOMICIDIO,6,DURAZNO,10,16.126431220770844
2023,HOMICIDIO,9,LAVALLEJA,5,8.449799739746167
2023,HOMICIDIO,10,MALDONADO,19,8.922114635085512
2023,HOMICIDIO,1,MONTEVIDEO,208,15.963774511685024
2023,HOMICIDIO,11,PAYSANDU,7,5.745333968055943
2023,HOMICIDIO,12,RIO NEGRO,2,3.4880881788691616
2023,HOMICIDIO,13,RIVERA,15,13.723821809897618
2023,HOMICIDIO,14,ROCHA,10,12.390038409119068
2023,HOMICIDIO,15,SALTO,3,2.2027240353904327
2023,HOMICIDIO,16,SAN JOSE,9,7.517666516313337
2023,HOMICIDIO,17,SORIANO,4,4.779886238707519
2023,HOMICIDIO,18,TACUAREMBO,6,6.248958506915514
2023,HOMICIDIO,19,TREINTA Y TRES,1,2.0962163295252068
2024,HOMICIDIO,2,ARTIGAS,3,3.871567210406772
2024,HOMICIDIO,3,CANELONES,46,7.553862322648449
2024,HOMICIDIO,999,Centros Carcelarios,16,
2024,HOMICIDIO,4,CERRO LARGO,3,3.2959426945430175
2024,HOMICIDIO,5,COLONIA,2,1.472786585859776
2024,HOMICIDIO,6,DURAZNO,5,8.063215610385422
2024,HOMICIDIO,7,FLORES,2,7.612957253245023
2024,HOMICIDIO,8,FLORIDA,3,4.265968943746089
2024,HOMICIDIO,9,LAVALLEJA,3,5.069879843847701
2024,HOMICIDIO,10,MALDONADO,23,10.800454558261409
2024,HOMICIDIO,1,MONTEVIDEO,231,17.728999577880963
2024,HOMICIDIO,11,PAYSANDU,7,5.745333968055943
2024,HOMICIDIO,12,RIO NEGRO,4,6.976176357738323
2024,HOMICIDIO,13,RIVERA,6,5.489528723959048
2024,HOMICIDIO,14,ROCHA,5,6.195019204559534
2024,HOMICIDIO,15,SALTO,4,2.936965380520577
2024,HOMICIDIO,16,SAN JOSE,8,6.682370236722965
2024,HOMICIDIO,17,SORIANO,1,1.1949715596768797
2024,HOMICIDIO,18,TACUAREMBO,5,5.207465422429595
2024,HOMICIDIO,19,TREINTA Y TRES,2,4.1924326590504135
