Año,Delito,id_barrio,Barrio,Total delitos,Ratio
2015,VIOLENCIA DOMÉSTICA,24,VILLA ESPAÑOLA,223,1053.1784263719655
2015,VIOLENCIA DOMÉSTICA,61,"VILLA GARCIA, MANGA RURAL",397,1250.8270581933898
2015,VIOLENCIA DOMÉSTICA,48,"VILLA MUÑOZ, RETIRO",79,592.381523695261
2016,ABIGEATO,36,"CASABO, PAJAS BLANCAS",1,3.3497470940943956
2016,ABIGEATO,32,"MANGA, TOLEDO CHICO",4,14.685366032748364
2016,ABIGEATO,57,PASO DE LA ARENA,2,7.530120481927711
2016,ABIGEATO,20,"PTA. RIELES, BELLA ITALIA",1,4.161464835622139
2016,ABIGEATO,999,SIN CLASIFICAR,1,
2016,ABIGEATO,61,"VILLA GARCIA, MANGA RURAL",1,3.1506978795803273
2016,HURTO,41,AGUADA,925,4770.992366412214
2016,HURTO,29,AIRES PUROS,358,2398.4992630309525
2016,HURTO,43,ATAHUALPA,340,4245.22412286178
2016,HURTO,3,BARRIO SUR,472,3321.604503870514
2016,HURTO,16,BAÑADOS DE CARRASCO,295,2080.394922425952
2016,HURTO,54,BELVEDERE,791,3860.41971693509
2016,HURTO,51,BRAZO ORIENTAL,600,3660.3221083455346
2016,HURTO,9,BUCEO,1979,5350.383908294582
2016,HURTO,40,"CAPURRO, BELLA VISTA",505,3035.585477278192
2016,HURTO,14,CARRASCO,794,5270.844397238449
2016,HURTO,15,CARRASCO NORTE,457,3446.715438570028
2016,HURTO,36,"CASABO, PAJAS BLANCAS",493,1651.425317388537
2016,HURTO,30,CASAVALLE,1073,3529.605263157895
2016,HURTO,26,"CASTRO, P. CASTELLANOS",372,2758.0071174377226
2016,HURTO,2,CENTRO,1621,6821.2422151153005
2016,HURTO,27,CERRITO,526,3286.0623477228714
2016,HURTO,35,CERRO,887,3258.5136475515224
2016,HURTO,1,CIUDAD VIEJA,670,4838.243789716927
2016,HURTO,59,COLON CENTRO Y NOROESTE,1079,3945.2996453252404
2016,HURTO,58,"COLON SURESTE, ABAYUBA",361,2469.5580790805857
2016,HURTO,53,CONCILIACION,491,2471.1862700689517
2016,HURTO,4,CORDON,2217,4928.418993419883
2016,HURTO,18,FLOR DE MAROÑAS,762,4434.615608450213
2016,HURTO,22,ITUZAINGO,703,5511.56409251274
2016,HURTO,44,JACINTO VERA,408,4883.303411131059
2016,HURTO,21,JARDINES DEL HIPODROMO,612,3146.691346598797
2016,HURTO,47,LA BLANQUEADA,727,7448.007376293413
2016,HURTO,49,LA COMERCIAL,456,4030.4048082022273
2016,HURTO,45,LA FIGURITA,341,3351.6807548653433
2016,HURTO,37,"LA PALOMA, TOMKINSON",658,1691.9081535573782
2016,HURTO,38,LA TEJA,692,3711.450791096809
2016,HURTO,46,LARRAÑAGA,882,4679.2933312112045
2016,HURTO,28,LAS ACACIAS,561,2848.4386900228487
2016,HURTO,19,LAS CANTERAS,490,2243.384305466532
2016,HURTO,60,"LEZICA, MELILLA",785,4553.364269141532
2016,HURTO,11,MALVIN,1001,3379.4733288318703
2016,HURTO,12,MALVIN NORTE,474,2730.7293466989286
2016,HURTO,62,MANGA,408,2094.886013555145
2016,HURTO,32,"MANGA, TOLEDO CHICO",448,1644.7609956678168
2016,HURTO,17,"MAROÑAS, PARQUE GUARANI",525,2526.954177897574
2016,HURTO,25,"MERCADO MODELO, BOLIVAR",900,5748.2276298141405
2016,HURTO,55,NUEVO PARIS,881,2941.96219862419
2016,HURTO,5,PALERMO,457,3558.358638947286
2016,HURTO,6,PARQUE RODO,560,4293.161606869058
2016,HURTO,57,PASO DE LA ARENA,839,3158.885542168675
2016,HURTO,33,PASO DE LAS DURANAS,532,4363.517060367454
2016,HURTO,34,"PEÑAROL, LAVALLEJA",784,2424.8422615365585
2016,HURTO,31,PIEDRAS BLANCAS,650,3085.247769128536
2016,HURTO,8,POCITOS,2235,3175.7534421757105
2016,HURTO,10,"PQUE. BATLLE, V. DOLORES",1787,5953.491471215352
2016,HURTO,39,"PRADO, NUEVA SAVONA",1129,5796.580582225189
2016,HURTO,20,"PTA. RIELES, BELLA ITALIA",757,3150.228880565959
2016,HURTO,7,PUNTA CARRETAS,1031,4106.424503126618
2016,HURTO,13,PUNTA GORDA,596,4304.492272136357
2016,HURTO,42,REDUCTO,347,2578.5836367689676
2016,HURTO,52,SAYAGO,509,3633.3785423656223
2016,HURTO,999,SIN CLASIFICAR,520,
2016,HURTO,50,TRES CRUCES,1471,8666.19535760575
2016,HURTO,56,"TRES OMBUES, VICTORIA",556,3084.604715672677
2016,HURTO,23,UNION,2696,7061.8435183487445
2016,HURTO,24,VILLA ESPAÑOLA,617,2913.9510720695193
2016,HURTO,61,"VILLA GARCIA, MANGA RURAL",706,2224.392702983711
2016,HURTO,48,"VILLA MUÑOZ, RETIRO",459,3441.8116376724656
2016,LESIONES,41,AGUADA,86,443.57334433670314
2016,LESIONES,29,AIRES PUROS,28,187.5921211309125
2016,LESIONES,43,ATAHUALPA,10,124.8595330253465
2016,LESIONES,3,BARRIO SUR,30,211.118930330753
2016,LESIONES,16,BAÑADOS DE CARRASCO,44,310.29619181946407
2016,LESIONES,54,BELVEDERE,57,278.1844802342606
2016,LESIONES,51,BRAZO ORIENTAL,19,115.9102000976086
2016,LESIONES,9,BUCEO,63,170.32551097653294
2016,LESIONES,40,"CAPURRO, BELLA VISTA",41,246.45347439288292
2016,LESIONES,14,CARRASCO,8,53.10674455655868
2016,LESIONES,15,CARRASCO NORTE,29,218.71936043442193
2016,LESIONES,36,"CASABO, PAJAS BLANCAS",108,361.77268616219476
2016,LESIONES,30,CASAVALLE,181,595.3947368421052
2016,LESIONES,26,"CASTRO, P. CASTELLANOS",36,266.9039145907473
2016,LESIONES,2,CENTRO,145,610.1666386130281
2016,LESIONES,27,CERRITO,33,206.15980508527522
2016,LESIONES,35,CERRO,135,495.9406340692848
2016,LESIONES,1,CIUDAD VIEJA,83,599.364529173888
2016,LESIONES,59,COLON CENTRO Y NOROESTE,92,336.3925554864894
2016,LESIONES,58,"COLON SURESTE, ABAYUBA",35,239.43083869202354
2016,LESIONES,53,CONCILIACION,48,241.58236448739243
2016,LESIONES,4,CORDON,143,317.89080561977596
2016,LESIONES,18,FLOR DE MAROÑAS,47,273.5261595763254
2016,LESIONES,22,ITUZAINGO,35,274.40219521756177
2016,LESIONES,44,JACINTO VERA,17,203.47097546379416
2016,LESIONES,21,JARDINES DEL HIPODROMO,84,431.8988122782663
2016,LESIONES,47,LA BLANQUEADA,24,245.87644708533963
2016,LESIONES,49,LA COMERCIAL,19,167.9335336750928
2016,LESIONES,45,LA FIGURITA,18,176.92156477295066
2016,LESIONES,37,"LA PALOMA, TOMKINSON",138,354.837880229359
2016,LESIONES,38,LA TEJA,61,327.16545990882275
2016,LESIONES,46,LARRAÑAGA,17,90.19046103241551
2016,LESIONES,28,LAS ACACIAS,63,319.8781416603199
2016,LESIONES,19,LAS CANTERAS,37,169.3984067393096
2016,LESIONES,60,"LEZICA, MELILLA",52,301.6241299303944
2016,LESIONES,11,MALVIN,31,104.65901417960838
2016,LESIONES,12,MALVIN NORTE,47,270.76852171909206
2016,LESIONES,62,MANGA,74,379.95481618402135
2016,LESIONES,32,"MANGA, TOLEDO CHICO",99,363.46280931052206
2016,LESIONES,17,"MAROÑAS, PARQUE GUARANI",50,240.6623026569118
2016,LESIONES,25,"MERCADO MODELO, BOLIVAR",50,319.34597943411893
2016,LESIONES,55,NUEVO PARIS,76,253.7901556134375
2016,LESIONES,5,PALERMO,18,140.15416958654518
2016,LESIONES,6,PARQUE RODO,25,191.65900030665438
2016,LESIONES,57,PASO DE LA ARENA,74,278.6144578313253
2016,LESIONES,33,PASO DE LAS DURANAS,27,221.45669291338584
2016,LESIONES,34,"PEÑAROL, LAVALLEJA",93,287.64072745267845
2016,LESIONES,31,PIEDRAS BLANCAS,93,441.42775773685213
2016,LESIONES,8,POCITOS,56,79.57145090015204
2016,LESIONES,10,"PQUE. BATLLE, V. DOLORES",88,293.17697228144993
2016,LESIONES,39,"PRADO, NUEVA SAVONA",54,277.2500898495661
2016,LESIONES,20,"PTA. RIELES, BELLA ITALIA",124,516.0216396171452
2016,LESIONES,7,PUNTA CARRETAS,32,127.45449476241687
2016,LESIONES,13,PUNTA GORDA,15,108.33453705041167
2016,LESIONES,42,REDUCTO,34,252.65660994278073
2016,LESIONES,52,SAYAGO,32,228.42458419587408
2016,LESIONES,999,SIN CLASIFICAR,2,
2016,LESIONES,50,TRES CRUCES,61,359.3731589489808
2016,LESIONES,56,"TRES OMBUES, VICTORIA",76,421.63661581137313
2016,LESIONES,23,UNION,114,298.60911019723915
2016,LESIONES,24,VILLA ESPAÑOLA,60,283.36639274582035
2016,LESIONES,61,"VILLA GARCIA, MANGA RURAL",118,371.7823497904786
2016,LESIONES,48,"VILLA MUÑOZ, RETIRO",35,262.4475104979004
2016,RAPIÑA,41,AGUADA,167,861.3575407468536
2016,RAPIÑA,29,AIRES PUROS,161,1078.654696502747
2016,RAPIÑA,43,ATAHUALPA,126,1573.2301161193657
2016,RAPIÑA,3,BARRIO SUR,51,358.9021815622801
2016,RAPIÑA,16,BAÑADOS DE CARRASCO,154,1086.036671368124
2016,RAPIÑA,54,BELVEDERE,248,1210.3465104929235
2016,RAPIÑA,51,BRAZO ORIENTAL,271,1653.2454856027332
2016,RAPIÑA,9,BUCEO,442,1194.9821563750404
2016,RAPIÑA,40,"CAPURRO, BELLA VISTA",135,811.4931473911998
2016,RAPIÑA,14,CARRASCO,101,670.4726500265534
2016,RAPIÑA,15,CARRASCO NORTE,184,1387.7366317218493
2016,RAPIÑA,36,"CASABO, PAJAS BLANCAS",376,1259.5049073794928
2016,RAPIÑA,30,CASAVALLE,649,2134.8684210526317
2016,RAPIÑA,26,"CASTRO, P. CASTELLANOS",153,1134.341637010676
2016,RAPIÑA,2,CENTRO,230,967.8505302137687
2016,RAPIÑA,27,CERRITO,233,1455.613169238458
2016,RAPIÑA,35,CERRO,725,2663.384886668381
2016,RAPIÑA,1,CIUDAD VIEJA,55,397.16926632004623
2016,RAPIÑA,59,COLON CENTRO Y NOROESTE,438,1601.52107938133
2016,RAPIÑA,58,"COLON SURESTE, ABAYUBA",99,677.2472294431523
2016,RAPIÑA,53,CONCILIACION,253,1273.3403794856308
2016,RAPIÑA,4,CORDON,358,795.8385203627956
2016,RAPIÑA,18,FLOR DE MAROÑAS,388,2258.04574288541
2016,RAPIÑA,22,ITUZAINGO,245,1920.8153665229322
2016,RAPIÑA,44,JACINTO VERA,137,1639.7366846199882
2016,RAPIÑA,21,JARDINES DEL HIPODROMO,309,1588.770630880765
2016,RAPIÑA,47,LA BLANQUEADA,74,758.1190451797971
2016,RAPIÑA,49,LA COMERCIAL,62,547.9936362029345
2016,RAPIÑA,45,LA FIGURITA,79,776.489089836839
2016,RAPIÑA,37,"LA PALOMA, TOMKINSON",757,1946.4657632871358
2016,RAPIÑA,38,LA TEJA,327,1753.8213998390988
2016,RAPIÑA,46,LARRAÑAGA,148,785.1875431057351
2016,RAPIÑA,28,LAS ACACIAS,443,2249.301853262249
2016,RAPIÑA,19,LAS CANTERAS,270,1236.1505356652322
2016,RAPIÑA,60,"LEZICA, MELILLA",222,1287.7030162412993
2016,RAPIÑA,11,MALVIN,204,688.7238352464551
2016,RAPIÑA,12,MALVIN NORTE,238,1371.125705726466
2016,RAPIÑA,62,MANGA,240,1232.2858903265558
2016,RAPIÑA,32,"MANGA, TOLEDO CHICO",233,855.4225714075924
2016,RAPIÑA,17,"MAROÑAS, PARQUE GUARANI",311,1496.9195225259916
2016,RAPIÑA,25,"MERCADO MODELO, BOLIVAR",204,1302.9315960912052
2016,RAPIÑA,55,NUEVO PARIS,402,1342.4163494289721
2016,RAPIÑA,5,PALERMO,60,467.180565288484
2016,RAPIÑA,6,PARQUE RODO,125,958.2950015332719
2016,RAPIÑA,57,PASO DE LA ARENA,318,1197.289156626506
2016,RAPIÑA,33,PASO DE LAS DURANAS,226,1853.6745406824148
2016,RAPIÑA,34,"PEÑAROL, LAVALLEJA",457,1413.4603488803662
2016,RAPIÑA,31,PIEDRAS BLANCAS,334,1585.342699829125
2016,RAPIÑA,8,POCITOS,344,488.7960555295054
2016,RAPIÑA,10,"PQUE. BATLLE, V. DOLORES",304,1012.7931769722815
2016,RAPIÑA,39,"PRADO, NUEVA SAVONA",300,1540.2782769420342
2016,RAPIÑA,20,"PTA. RIELES, BELLA ITALIA",446,1856.013316687474
2016,RAPIÑA,7,PUNTA CARRETAS,158,629.3065678894332
2016,RAPIÑA,13,PUNTA GORDA,88,635.5626173624152
2016,RAPIÑA,42,REDUCTO,69,512.7442966485844
2016,RAPIÑA,52,SAYAGO,223,1591.8338211149976
2016,RAPIÑA,999,SIN CLASIFICAR,197,
2016,RAPIÑA,50,TRES CRUCES,167,983.8576646636031
2016,RAPIÑA,56,"TRES OMBUES, VICTORIA",291,1614.4244105409155
2016,RAPIÑA,23,UNION,695,1820.4678209393091
2016,RAPIÑA,24,VILLA ESPAÑOLA,239,1128.742797770851
2016,RAPIÑA,61,"VILLA GARCIA, MANGA RURAL",365,1150.0047260468193
2016,RAPIÑA,48,"VILLA MUÑOZ, RETIRO",62,464.90701859628075
2016,VIOLENCIA DOMÉSTICA,41,AGUADA,147,758.2009490406436
2016,VIOLENCIA DOMÉSTICA,29,AIRES PUROS,83,556.0766447809192
2016,VIOLENCIA DOMÉSTICA,43,ATAHUALPA,31,387.0645523785741
2016,VIOLENCIA DOMÉSTICA,3,BARRIO SUR,54,380.0140745953554
2016,VIOLENCIA DOMÉSTICA,16,BAÑADOS DE CARRASCO,111,782.792665726375
2016,VIOLENCIA DOMÉSTICA,54,BELVEDERE,208,1015.1293313811616
2016,VIOLENCIA DOMÉSTICA,51,BRAZO ORIENTAL,87,530.7467057101026
2016,VIOLENCIA DOMÉSTICA,9,BUCEO,185,500.1622147723586
2016,VIOLENCIA DOMÉSTICA,40,"CAPURRO, BELLA VISTA",89,534.9843712430873
2016,VIOLENCIA DOMÉSTICA,14,CARRASCO,32,212.42697822623472
2016,VIOLENCIA DOMÉSTICA,15,CARRASCO NORTE,75,565.6535183648842
2016,VIOLENCIA DOMÉSTICA,36,"CASABO, PAJAS BLANCAS",303,1014.9733695106019
2016,VIOLENCIA DOMÉSTICA,30,CASAVALLE,460,1513.157894736842
2016,VIOLENCIA DOMÉSTICA,26,"CASTRO, P. CASTELLANOS",110,815.5397390272835
2016,VIOLENCIA DOMÉSTICA,2,CENTRO,137,576.5022723447231
2016,VIOLENCIA DOMÉSTICA,27,CERRITO,163,1018.3044917848442
2016,VIOLENCIA DOMÉSTICA,35,CERRO,395,1451.0855589434627
2016,VIOLENCIA DOMÉSTICA,1,CIUDAD VIEJA,118,852.1086077411901
2016,VIOLENCIA DOMÉSTICA,59,COLON CENTRO Y NOROESTE,292,1067.6807195875535
2016,VIOLENCIA DOMÉSTICA,58,"COLON SURESTE, ABAYUBA",143,978.2459980845533
2016,VIOLENCIA DOMÉSTICA,53,CONCILIACION,184,926.0657305350043
2016,VIOLENCIA DOMÉSTICA,4,CORDON,174,386.80419704783924
2016,VIOLENCIA DOMÉSTICA,18,FLOR DE MAROÑAS,228,1326.8928592213235
2016,VIOLENCIA DOMÉSTICA,22,ITUZAINGO,167,1309.2904743237946
2016,VIOLENCIA DOMÉSTICA,44,JACINTO VERA,51,610.4129263913824
2016,VIOLENCIA DOMÉSTICA,21,JARDINES DEL HIPODROMO,310,1593.9122834078871
2016,VIOLENCIA DOMÉSTICA,47,LA BLANQUEADA,24,245.87644708533963
2016,VIOLENCIA DOMÉSTICA,49,LA COMERCIAL,54,477.2847799186848
2016,VIOLENCIA DOMÉSTICA,45,LA FIGURITA,66,648.7124041674857
2016,VIOLENCIA DOMÉSTICA,37,"LA PALOMA, TOMKINSON",499,1283.0732045974646
2016,VIOLENCIA DOMÉSTICA,38,LA TEJA,162,868.8656476267097
2016,VIOLENCIA DOMÉSTICA,46,LARRAÑAGA,76,403.20441402726937
2016,VIOLENCIA DOMÉSTICA,28,LAS ACACIAS,196,995.1764407209952
2016,VIOLENCIA DOMÉSTICA,19,LAS CANTERAS,177,810.3653511583187
2016,VIOLENCIA DOMÉSTICA,60,"LEZICA, MELILLA",169,980.278422273782
2016,VIOLENCIA DOMÉSTICA,11,MALVIN,67,226.1985145172181
2016,VIOLENCIA DOMÉSTICA,12,MALVIN NORTE,149,858.3938241732918
2016,VIOLENCIA DOMÉSTICA,62,MANGA,240,1232.2858903265558
2016,VIOLENCIA DOMÉSTICA,32,"MANGA, TOLEDO CHICO",346,1270.2841618327336
2016,VIOLENCIA DOMÉSTICA,17,"MAROÑAS, PARQUE GUARANI",187,900.0770119368503
2016,VIOLENCIA DOMÉSTICA,25,"MERCADO MODELO, BOLIVAR",106,677.0134764003321
2016,VIOLENCIA DOMÉSTICA,55,NUEVO PARIS,324,1081.9475055099178
2016,VIOLENCIA DOMÉSTICA,5,PALERMO,45,350.38542396636296
2016,VIOLENCIA DOMÉSTICA,6,PARQUE RODO,26,199.32536031892056
2016,VIOLENCIA DOMÉSTICA,57,PASO DE LA ARENA,273,1027.8614457831325
2016,VIOLENCIA DOMÉSTICA,33,PASO DE LAS DURANAS,69,565.9448818897638
2016,VIOLENCIA DOMÉSTICA,34,"PEÑAROL, LAVALLEJA",249,770.1348509216874
2016,VIOLENCIA DOMÉSTICA,31,PIEDRAS BLANCAS,184,873.3624454148471
2016,VIOLENCIA DOMÉSTICA,8,POCITOS,169,240.13527146653024
2016,VIOLENCIA DOMÉSTICA,10,"PQUE. BATLLE, V. DOLORES",103,343.15031982942435
2016,VIOLENCIA DOMÉSTICA,39,"PRADO, NUEVA SAVONA",94,482.62052677517073
2016,VIOLENCIA DOMÉSTICA,20,"PTA. RIELES, BELLA ITALIA",352,1464.835622138993
2016,VIOLENCIA DOMÉSTICA,7,PUNTA CARRETAS,55,219.06241287290396
2016,VIOLENCIA DOMÉSTICA,13,PUNTA GORDA,43,310.5590062111801
2016,VIOLENCIA DOMÉSTICA,42,REDUCTO,69,512.7442966485844
2016,VIOLENCIA DOMÉSTICA,52,SAYAGO,113,806.6243129416803
2016,VIOLENCIA DOMÉSTICA,999,SIN CLASIFICAR,20,
2016,VIOLENCIA DOMÉSTICA,50,TRES CRUCES,70,412.3954283021091
2016,VIOLENCIA DOMÉSTICA,56,"TRES OMBUES, VICTORIA",238,1320.388349514563
2016,VIOLENCIA DOMÉSTICA,23,UNION,346,906.3048432302172
2016,VIOLENCIA DOMÉSTICA,24,VILLA ESPAÑOLA,237,1119.2972513459904
2016,VIOLENCIA DOMÉSTICA,61,"VILLA GARCIA, MANGA RURAL",359,1131.1005387693374
2016,VIOLENCIA DOMÉSTICA,48,"VILLA MUÑOZ, RETIRO",74,554.8890221955609
2017,ABIGEATO,58,"COLON SURESTE, ABAYUBA",1,6.840881105486386
2017,ABIGEATO,62,MANGA,1,5.134524543027315
2017,ABIGEATO,32,"MANGA, TOLEDO CHICO",3,11.014024524561274
2017,ABIGEATO,42,REDUCTO,1,7.431076763022961
2017,HURTO,41,AGUADA,808,4167.526304930885
2017,HURTO,29,AIRES PUROS,364,2438.697574701863
2017,HURTO,43,ATAHUALPA,382,4769.634161568236
2017,HURTO,3,BARRIO SUR,581,4088.669950738916
2017,HURTO,16,BAÑADOS DE CARRASCO,343,2418.899858956276
2017,HURTO,54,BELVEDERE,819,3997.0717423133233
2017,HURTO,51,BRAZO ORIENTAL,647,3947.047340165934
2017,HURTO,9,BUCEO,2048,5536.930896506975
2017,HURTO,40,"CAPURRO, BELLA VISTA",511,3071.651839384467
2017,HURTO,14,CARRASCO,775,5144.715878916622
2017,HURTO,15,CARRASCO NORTE,475,3582.4722829776
2017,HURTO,36,"CASABO, PAJAS BLANCAS",446,1493.9872039661004
2017,HURTO,30,CASAVALLE,1076,3539.4736842105262
2017,HURTO,26,"CASTRO, P. CASTELLANOS",461,3417.8529062870703
2017,HURTO,2,CENTRO,1592,6699.208887392695
2017,HURTO,27,CERRITO,664,4148.185168988568
2017,HURTO,35,CERRO,828,3041.769222291613
2017,HURTO,1,CIUDAD VIEJA,859,6203.061813980358
2017,HURTO,59,COLON CENTRO Y NOROESTE,1012,3700.318110351384
2017,HURTO,58,"COLON SURESTE, ABAYUBA",387,2647.4209878232314
2017,HURTO,53,CONCILIACION,393,1977.9556092405253
2017,HURTO,4,CORDON,2238,4975.102258580829
2017,HURTO,18,FLOR DE MAROÑAS,755,4393.877669789908
2017,HURTO,22,ITUZAINGO,511,4006.2720501764015
2017,HURTO,44,JACINTO VERA,350,4189.108318372232
2017,HURTO,21,JARDINES DEL HIPODROMO,629,3234.0994395598746
2017,HURTO,47,LA BLANQUEADA,672,6884.540518389509
2017,HURTO,49,LA COMERCIAL,364,3217.252960933357
2017,HURTO,45,LA FIGURITA,332,3263.2199724788675
2017,HURTO,37,"LA PALOMA, TOMKINSON",689,1771.6181121596255
2017,HURTO,38,LA TEJA,604,3239.474389916868
2017,HURTO,46,LARRAÑAGA,944,5008.223247917661
2017,HURTO,28,LAS ACACIAS,662,3361.2592028433614
2017,HURTO,19,LAS CANTERAS,523,2394.4693709367275
2017,HURTO,60,"LEZICA, MELILLA",676,3921.113689095128
2017,HURTO,11,MALVIN,1229,4149.223497636732
2017,HURTO,12,MALVIN NORTE,419,2413.8725659638208
2017,HURTO,62,MANGA,472,2423.4955843088933
2017,HURTO,32,"MANGA, TOLEDO CHICO",463,1699.8311182906234
2017,HURTO,17,"MAROÑAS, PARQUE GUARANI",659,3171.9291490180976
2017,HURTO,25,"MERCADO MODELO, BOLIVAR",917,5856.805262821741
2017,HURTO,55,NUEVO PARIS,795,2654.778601482669
2017,HURTO,5,PALERMO,417,3246.9049287549637
2017,HURTO,6,PARQUE RODO,519,3978.8408463661453
2017,HURTO,57,PASO DE LA ARENA,764,2876.5060240963853
2017,HURTO,33,PASO DE LAS DURANAS,433,3551.5091863517064
2017,HURTO,34,"PEÑAROL, LAVALLEJA",765,2366.0769516268715
2017,HURTO,31,PIEDRAS BLANCAS,893,4238.655781279666
2017,HURTO,8,POCITOS,2079,2954.0901146681445
2017,HURTO,10,"PQUE. BATLLE, V. DOLORES",1618,5390.45842217484
2017,HURTO,39,"PRADO, NUEVA SAVONA",1076,5524.464753298763
2017,HURTO,20,"PTA. RIELES, BELLA ITALIA",768,3196.004993757803
2017,HURTO,7,PUNTA CARRETAS,1186,4723.782212132074
2017,HURTO,13,PUNTA GORDA,602,4347.826086956522
2017,HURTO,42,REDUCTO,348,2586.0147135319908
2017,HURTO,52,SAYAGO,560,3997.430223427796
2017,HURTO,999,SIN CLASIFICAR,213,
2017,HURTO,50,TRES CRUCES,1423,8383.409921055732
2017,HURTO,56,"TRES OMBUES, VICTORIA",426,2363.384188626907
2017,HURTO,23,UNION,2752,7208.528695287739
2017,HURTO,24,VILLA ESPAÑOLA,748,3532.6343628978934
2017,HURTO,61,"VILLA GARCIA, MANGA RURAL",721,2271.653171177416
2017,HURTO,48,"VILLA MUÑOZ, RETIRO",416,3119.376124775045
2017,LESIONES,41,AGUADA,83,428.0998555807716
2017,LESIONES,29,AIRES PUROS,28,187.5921211309125
2017,LESIONES,43,ATAHUALPA,15,187.28929953801972
2017,LESIONES,3,BARRIO SUR,20,140.74595355383534
2017,LESIONES,16,BAÑADOS DE CARRASCO,45,317.3483779971791
2017,LESIONES,54,BELVEDERE,43,209.85846754514398
2017,LESIONES,51,BRAZO ORIENTAL,24,146.41288433382138
2017,LESIONES,9,BUCEO,57,154.10403374067266
2017,LESIONES,40,"CAPURRO, BELLA VISTA",42,252.46453474392882
2017,LESIONES,14,CARRASCO,18,119.49017525225705
2017,LESIONES,15,CARRASCO NORTE,26,196.09321969982653
2017,LESIONES,36,"CASABO, PAJAS BLANCAS",66,221.08330821023011
2017,LESIONES,30,CASAVALLE,168,552.6315789473684
2017,LESIONES,26,"CASTRO, P. CASTELLANOS",17,126.03795966785292
2017,LESIONES,2,CENTRO,133,559.6700892105706
2017,LESIONES,27,CERRITO,42,262.3852064721684
2017,LESIONES,35,CERRO,117,429.8152161933801
2017,LESIONES,1,CIUDAD VIEJA,79,570.4794916233391
2017,LESIONES,59,COLON CENTRO Y NOROESTE,100,365.644082050532
2017,LESIONES,58,"COLON SURESTE, ABAYUBA",35,239.43083869202354
2017,LESIONES,53,CONCILIACION,47,236.54939856057175
2017,LESIONES,4,CORDON,111,246.7544015650009
2017,LESIONES,18,FLOR DE MAROÑAS,55,320.08380375952976
2017,LESIONES,22,ITUZAINGO,63,493.9239513916112
2017,LESIONES,44,JACINTO VERA,16,191.50209455415919
2017,LESIONES,21,JARDINES DEL HIPODROMO,79,406.1905496426551
2017,LESIONES,47,LA BLANQUEADA,29,297.1007068947854
2017,LESIONES,49,LA COMERCIAL,18,159.0949266395616
2017,LESIONES,45,LA FIGURITA,19,186.75054059367014
2017,LESIONES,37,"LA PALOMA, TOMKINSON",132,339.41014630634334
2017,LESIONES,38,LA TEJA,47,252.0783051756503
2017,LESIONES,46,LARRAÑAGA,33,175.0756008276301
2017,LESIONES,28,LAS ACACIAS,52,264.02640264026405
2017,LESIONES,19,LAS CANTERAS,53,242.65177181576777
2017,LESIONES,60,"LEZICA, MELILLA",51,295.8236658932715
2017,LESIONES,11,MALVIN,34,114.78730587440918
2017,LESIONES,12,MALVIN NORTE,43,247.72439221108422
2017,LESIONES,62,MANGA,49,251.59170260833844
2017,LESIONES,32,"MANGA, TOLEDO CHICO",102,374.4768338350833
2017,LESIONES,17,"MAROÑAS, PARQUE GUARANI",71,341.7404697728148
2017,LESIONES,25,"MERCADO MODELO, BOLIVAR",54,344.89365778884843
2017,LESIONES,55,NUEVO PARIS,101,337.27375943364723
2017,LESIONES,5,PALERMO,29,225.80393988943393
2017,LESIONES,6,PARQUE RODO,21,160.9935602575897
2017,LESIONES,57,PASO DE LA ARENA,127,478.16265060240966
2017,LESIONES,33,PASO DE LAS DURANAS,30,246.06299212598424
2017,LESIONES,34,"PEÑAROL, LAVALLEJA",88,272.17617221328715
2017,LESIONES,31,PIEDRAS BLANCAS,82,389.2158724131384
2017,LESIONES,8,POCITOS,71,100.8852323912642
2017,LESIONES,10,"PQUE. BATLLE, V. DOLORES",89,296.5085287846482
2017,LESIONES,39,"PRADO, NUEVA SAVONA",64,328.5926990809673
2017,LESIONES,20,"PTA. RIELES, BELLA ITALIA",128,532.6674989596338
2017,LESIONES,7,PUNTA CARRETAS,45,179.2328832596487
2017,LESIONES,13,PUNTA GORDA,15,108.33453705041167
2017,LESIONES,42,REDUCTO,35,260.08768670580366
2017,LESIONES,52,SAYAGO,33,235.56285245199516
2017,LESIONES,999,SIN CLASIFICAR,4,
2017,LESIONES,50,TRES CRUCES,53,312.24225285731114
2017,LESIONES,56,"TRES OMBUES, VICTORIA",66,366.15811373092924
2017,LESIONES,23,UNION,136,356.23542970898706
2017,LESIONES,24,VILLA ESPAÑOLA,66,311.70303202040236
2017,LESIONES,61,"VILLA GARCIA, MANGA RURAL",142,447.3990989004064
2017,LESIONES,48,"VILLA MUÑOZ, RETIRO",36,269.9460107978404
2017,RAPIÑA,41,AGUADA,159,820.0949040643698
2017,RAPIÑA,29,AIRES PUROS,102,683.371298405467
2017,RAPIÑA,43,ATAHUALPA,104,1298.5391434636035
2017,RAPIÑA,3,BARRIO SUR,62,436.3124560168895
2017,RAPIÑA,16,BAÑADOS DE CARRASCO,138,973.2016925246827
2017,RAPIÑA,54,BELVEDERE,428,2088.8238164958516
2017,RAPIÑA,51,BRAZO ORIENTAL,174,1061.4934114202051
2017,RAPIÑA,9,BUCEO,446,1205.7964745322809
2017,RAPIÑA,40,"CAPURRO, BELLA VISTA",139,835.5373887953834
